"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"25","@hkmorrissette @Mangroves Find out more from Hannah at the @globalwetlands Twitter conference tomorrow at 10:50am EST. #CWTC21",FALSE,0,"hkmorrissette",2021-10-25 18:37:55,FALSE,"1452704692992200705","1452705999920504834","3377771218","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",0,FALSE,FALSE,NA,NA
"26","RT @jamesthetyke: I'll be tweeting on coastal habitat creation in the UK at #CWTC21 tomorrow morning. Making the case, setting the challeng…",FALSE,0,NA,2021-10-25 18:34:13,FALSE,NA,"1452705072672956416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",4,TRUE,FALSE,NA,NA
"27","RT @MangrovesNow: Less than a week until our session at the Coastal Wetlands Twitter Conference. 

Tune in and chat with us about the benef…",FALSE,0,NA,2021-10-25 18:34:05,FALSE,NA,"1452705036493107207",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",5,TRUE,FALSE,NA,NA
"28","RT @turschwell: Super excited for the inaugural Coastal Wetlands Twitter Conference! #CWTC21 kicking off next week! https://t.co/wfXan8tZGg",FALSE,0,NA,2021-10-25 18:33:46,FALSE,NA,"1452704957770002434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",2,TRUE,FALSE,NA,NA
"29","RT @ArianaMags: I'm excited to be presenting some of my Masters research next week at the Coastal Wetlands Twitter Conference hosted by @gl…",FALSE,0,NA,2021-10-25 18:33:42,FALSE,NA,"1452704939898118146",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",3,TRUE,FALSE,NA,NA
"30","You can find out more about the #BelizeBlueCarbon project at the @globalwetlands Twitter Conference. #CWTC21",FALSE,1,"canty_steven",2021-10-25 18:32:49,FALSE,"1452692548452028424","1452704719642710022","4149145885","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",0,FALSE,FALSE,NA,NA
"31","RT @globalwetlands: 🚨One day to go! Join the Coastal Wetlands Twitter Conference &amp; like, comment, re-tweet with over 40 presenters. Check o…",FALSE,0,NA,2021-10-25 18:32:42,FALSE,NA,"1452704690320203777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",4,TRUE,FALSE,NA,NA
"32","RT @globalwetlands: How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tweet…",FALSE,0,NA,2021-10-25 18:32:30,FALSE,NA,"1452704636775780352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",6,TRUE,FALSE,NA,NA
"33","RT @ChristinABuelow: Where are #opportunities for effective #coastal #wetland #conservation?

🚨Spoiler🚨 - they’re everywhere 

Find out mor…",FALSE,0,NA,2021-10-25 18:22:37,FALSE,NA,"1452702150283366409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnushaRajkaran",4,TRUE,FALSE,NA,NA
"34","RT @T_A_Worthington: Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking over @…",FALSE,0,NA,2021-10-25 18:00:26,FALSE,NA,"1452696569451622405",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","canty_steven",5,TRUE,FALSE,NA,NA
"35","Excited for this keynote presentation on #seagrass ecosystem services!  #CWTC21 https://t.co/AdhfKlXAv9",FALSE,0,NA,2021-10-25 17:51:34,FALSE,NA,"1452694338786504705",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JStiepani",0,FALSE,FALSE,NA,NA
"36","RT @ResearchLina: Twitter conference on Coastal Wetlands coming up 26/10 &amp; 27/10. Follow live on Global Wetlands Twitter page: @globalwetla…",FALSE,0,NA,2021-10-25 17:47:34,FALSE,NA,"1452693329582374915",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","MarleneJahnke3",3,TRUE,FALSE,NA,NA
"37","RT @T_A_Worthington: Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking over @…",FALSE,0,NA,2021-10-25 17:46:42,FALSE,NA,"1452693111625469955",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndreRovai",5,TRUE,FALSE,NA,NA
"38","Twitter conference on Coastal Wetlands coming up 26/10 &amp; 27/10. Follow live on Global Wetlands Twitter page:… https://t.co/NtylJJG0ZV",FALSE,17,NA,2021-10-25 17:39:22,TRUE,NA,"1452691265959649284",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ResearchLina",3,FALSE,FALSE,NA,NA
"39","RT @globalwetlands: How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tweet…",FALSE,0,NA,2021-10-25 17:03:35,FALSE,NA,"1452682262634434563",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drcgrass",6,TRUE,FALSE,NA,NA
"40","What an enjoyable game of cricket it was #AFGvSCO #CWC2021 #CWTC21",FALSE,0,NA,2021-10-25 16:58:35,FALSE,NA,"1452681005140226059",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamahmaddin",0,FALSE,FALSE,NA,NA
"41","RT @jamesthetyke: I'll be tweeting on coastal habitat creation in the UK at #CWTC21 tomorrow morning. Making the case, setting the challeng…",FALSE,0,NA,2021-10-25 13:30:09,FALSE,NA,"1452628549521784838",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tuinz07",4,TRUE,FALSE,NA,NA
"42","RT @hkmorrissette: Looking forward to the Coastal Wetlands Twitter Conference next Tues (10/26) and Wed (10/27)! Should be a lot of interes…",FALSE,0,NA,2021-10-25 13:18:53,FALSE,NA,"1452625716131115012",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kev_novelo",4,TRUE,FALSE,NA,NA
"43","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-25 13:12:21,FALSE,NA,"1452624070890172419",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","offset_venezia",9,TRUE,FALSE,NA,NA
"44","RT @jamesthetyke: I'll be tweeting on coastal habitat creation in the UK at #CWTC21 tomorrow morning. Making the case, setting the challeng…",FALSE,0,NA,2021-10-25 13:11:06,FALSE,NA,"1452623756275421197",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WWTSteart",4,TRUE,FALSE,NA,NA
"45","RT @jamesthetyke: I'll be tweeting on coastal habitat creation in the UK at #CWTC21 tomorrow morning. Making the case, setting the challeng…",FALSE,0,NA,2021-10-25 13:05:57,FALSE,NA,"1452622460407349253",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","guitarfishmasum",4,TRUE,FALSE,NA,NA
"46","I'll be tweeting on coastal habitat creation in the UK at #CWTC21 tomorrow morning. Making the case, setting the ch… https://t.co/8otno75fuf",FALSE,10,NA,2021-10-25 13:05:40,TRUE,NA,"1452622389607600134",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jamesthetyke",4,FALSE,FALSE,NA,NA
"47","RT @T_A_Worthington: Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking over @…",FALSE,0,NA,2021-10-25 12:08:08,FALSE,NA,"1452607909616144388",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThinkDeepReef",5,TRUE,FALSE,NA,NA
"48","interesting conference held all on Twitter tomorrow on coastal wetlands! #Cwtc21 https://t.co/TKnjf9nIAQ",FALSE,0,NA,2021-10-25 11:05:45,FALSE,NA,"1452592212328525829",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JStiepani",0,FALSE,FALSE,NA,NA
"49","RT @globalwetlands: How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tweet…",FALSE,0,NA,2021-10-25 10:53:12,FALSE,NA,"1452589050284683271",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarshDispatch",6,TRUE,FALSE,NA,NA
"50","RT @ChristinABuelow: Where are #opportunities for effective #coastal #wetland #conservation?

🚨Spoiler🚨 - they’re everywhere 

Find out mor…",FALSE,0,NA,2021-10-25 10:22:13,FALSE,NA,"1452581253333590018",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","anaifsousa",4,TRUE,FALSE,NA,NA
"51","RT @T_A_Worthington: Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking over @…",FALSE,0,NA,2021-10-25 09:50:28,FALSE,NA,"1452573263066845185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","globalwetlands",5,TRUE,FALSE,NA,NA
"52","RT @anaifsousa: Coastal Wetlands Twitter Conference, hosted by @globalwetlands is coming!
👉I’ll talk about #seagrass #restoration fostered…",FALSE,0,NA,2021-10-25 09:32:11,FALSE,NA,"1452568662532136963",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CESAM_Univ",10,TRUE,FALSE,NA,NA
"53","RT @T_A_Worthington: Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking over @…",FALSE,0,NA,2021-10-25 09:31:41,FALSE,NA,"1452568536916844544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ali__johnston",5,TRUE,FALSE,NA,NA
"54","Hello #CWTC21! I’m Tom, @t_a_worthington, a conservation ecologist researching mangrove ecosystems. I am taking ove… https://t.co/HMP4CasLFX",FALSE,17,NA,2021-10-25 09:30:47,TRUE,NA,"1452568311124959239",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","T_A_Worthington",5,FALSE,FALSE,NA,NA
"55","RT @globalwetlands: How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tweet…",FALSE,0,NA,2021-10-25 09:08:57,FALSE,NA,"1452562816901079050",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FithriMia",6,TRUE,FALSE,NA,NA
"56","RT @jackson_stock: Come and see my research on cumulative impact assessment methods in tweet form at the Coastal Wetlands Twitter Conferenc…",FALSE,0,NA,2021-10-25 09:07:36,FALSE,NA,"1452562478215274499",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FithriMia",8,TRUE,FALSE,NA,NA
"57","RT @globalwetlands: 🚨One day to go! Join the Coastal Wetlands Twitter Conference &amp; like, comment, re-tweet with over 40 presenters. Check o…",FALSE,0,NA,2021-10-25 08:48:35,FALSE,NA,"1452557692275511297",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","cbdelosantos",4,TRUE,FALSE,NA,NA
"58","RT @ChristinABuelow: Where are #opportunities for effective #coastal #wetland #conservation?

🚨Spoiler🚨 - they’re everywhere 

Find out mor…",FALSE,0,NA,2021-10-25 08:44:03,FALSE,NA,"1452556550447398913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","globalwetlands",4,TRUE,FALSE,NA,NA
"59","I like #Kohli for his sportsman spirit although Pakistan won the match but #Kohli won our heart.
#Mauka_Mauka… https://t.co/64HzvrZJrS",FALSE,0,NA,2021-10-25 08:34:54,TRUE,NA,"1452554249766846467",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","waqas_ahmeds_",0,FALSE,FALSE,NA,NA
"60","How do I follow the Coastal Wetlands Twitter Conference? During #CWTC21 you can:
▶️Visit @globalwetlands where a Tw… https://t.co/u2oCR4a8Ju",FALSE,6,NA,2021-10-25 08:30:00,TRUE,NA,"1452553016339415041",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",6,FALSE,FALSE,NA,NA
"61","Where are #opportunities for effective #coastal #wetland #conservation?

🚨Spoiler🚨 - they’re everywhere 

Find out… https://t.co/6DluYurQCF",FALSE,10,NA,2021-10-25 08:00:19,TRUE,NA,"1452545545243807749",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ChristinABuelow",4,FALSE,FALSE,NA,NA
"62","🚨One day to go! Join the Coastal Wetlands Twitter Conference &amp; like, comment, re-tweet with over 40 presenters. Che… https://t.co/5UJIvb6Fxd",FALSE,9,NA,2021-10-25 08:00:02,TRUE,NA,"1452545472304930820",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",4,FALSE,FALSE,NA,NA
"63","RT @ChristinABuelow: Do you like #coastal #wetlands? #mangroves #seagrass #saltmarsh

Only a couple of days before #CWTC21 kicks off - Oct…",FALSE,0,NA,2021-10-25 07:17:38,FALSE,NA,"1452534802972819458",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamesthetyke",9,TRUE,FALSE,NA,NA
"64","RT @ChristinABuelow: Do you like #coastal #wetlands? #mangroves #seagrass #saltmarsh

Only a couple of days before #CWTC21 kicks off - Oct…",FALSE,0,NA,2021-10-25 07:10:37,FALSE,NA,"1452533037279821829",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",9,TRUE,FALSE,NA,NA
"65","RT @AnushaRajkaran: Looking forward to the #CWTC21 . Will be discussing the links between habitat quality and ecosystem services. Check out…",FALSE,0,NA,2021-10-25 07:09:58,FALSE,NA,"1452532875539009538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",2,TRUE,FALSE,NA,NA
"66","RT @charles_cadier: Looking forward to share my research on indicators of coastal wetlands restoration success during the #CWTC21 twitter c…",FALSE,0,NA,2021-10-25 07:09:40,FALSE,NA,"1452532796375719938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KerryleeRogers_",3,TRUE,FALSE,NA,NA
"67","RT @charles_cadier: Looking forward to share my research on indicators of coastal wetlands restoration success during the #CWTC21 twitter c…",FALSE,0,NA,2021-10-25 06:35:03,FALSE,NA,"1452524087809503232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mozziebites",3,TRUE,FALSE,NA,NA
"68","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-25 06:34:53,FALSE,NA,"1452524044931067904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mozziebites",9,TRUE,FALSE,NA,NA
"69","RT @charles_cadier: Looking forward to share my research on indicators of coastal wetlands restoration success during the #CWTC21 twitter c…",FALSE,0,NA,2021-10-25 02:39:58,FALSE,NA,"1452464926560161796",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","globalwetlands",3,TRUE,FALSE,NA,NA
"70","Don t miss the chance to learn about  coastal wetlands during #CWTC21
@globalwetlands
I ll present a way to assess… https://t.co/Q8vrHndGYc",FALSE,2,NA,2021-10-25 01:08:04,TRUE,NA,"1452441799239159809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RLosciale",0,FALSE,FALSE,NA,NA
"71","Looking forward to share my research on indicators of coastal wetlands restoration success during the #CWTC21 twitt… https://t.co/BYdTT4ryJ7",FALSE,13,NA,2021-10-25 00:46:59,TRUE,NA,"1452436494866468866",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","charles_cadier",3,FALSE,FALSE,NA,NA
"72","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-25 00:13:51,FALSE,NA,"1452428156577599490",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","globalwetlands",9,TRUE,FALSE,NA,NA
"73","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-25 00:06:33,FALSE,NA,"1452426316427317252",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KristinJinks",9,TRUE,FALSE,NA,NA
"74","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-24 22:57:23,FALSE,NA,"1452408909612806150",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bluecology",9,TRUE,FALSE,NA,NA
"75","RT @AnushaRajkaran: Looking forward to the #CWTC21 . Will be discussing the links between habitat quality and ecosystem services. Check out…",FALSE,0,NA,2021-10-24 21:18:19,FALSE,NA,"1452383979676569606",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","globalwetlands",2,TRUE,FALSE,NA,NA
"76","RT @KerryleeRogers_: 👋 Put the finishing touches on my preso for #CWTC21. Please consider tuning in when I will be tweeting about my presen…",FALSE,0,NA,2021-10-24 20:10:41,FALSE,NA,"1452366959060733953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrDanChem",9,TRUE,FALSE,NA,NA
"77","Looking forward to the #CWTC21 . Will be discussing the links between habitat quality and ecosystem services. Check… https://t.co/hQgs43TVK5",FALSE,3,NA,2021-10-24 17:41:20,TRUE,NA,"1452329375614001172",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnushaRajkaran",2,FALSE,FALSE,NA,NA
"78","Pakistan you beauty ! 🇵🇰🇵🇰🇵🇰
#ThaukaThauka #PakvsIndia  #CWTC21  #MaukaMauka  #ICCT20WorldCup2021",FALSE,1,NA,2021-10-24 17:40:37,FALSE,NA,"1452329192914309131",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HaiArrham",0,FALSE,FALSE,NA,NA
