"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1453115469586735113","https://twitter.com/globalwetlands/status/1453115469586735113","Join Jillian Dunic, PhD Candidate, Simon Fraser University presenting next at #CWTC21 

👉Click here: @jdunic https://t.co/hFq8Ck6haL","2021-10-26 21:45 +0000","174.0","31.0","0.1781609195402299","1.0","0.0","6.0","21.0","0.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453112953583112195","https://twitter.com/globalwetlands/status/1453112953583112195","Join Laura Griffiths, PhD Candidate, Griffith University, presenting next at #CWTC21

👉Click here: @oceangriffiths https://t.co/y83A3Dyq9S","2021-10-26 21:35 +0000","144.0","20.0","0.1388888888888889","1.0","0.0","6.0","8.0","0.0","1.0","3.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453110436837085189","https://twitter.com/globalwetlands/status/1453110436837085189","Join Lin Xiong, Post Doctorate, East Carolina University, presenting next at #CWTC21 

👉Click here: @Dr_Lin_XIONG https://t.co/GKqLsFLZTx","2021-10-26 21:25 +0000","129.0","16.0","0.12403100775193798","1.0","0.0","5.0","7.0","0.0","1.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453107920011464704","https://twitter.com/globalwetlands/status/1453107920011464704","Join Clayton Hale, Graduate Research Assistant, University of Georgia, presenting next at #CWTC21 

👉Click here: @ClaytonHale3 https://t.co/mb3vL3IMy9","2021-10-26 21:15 +0000","181.0","23.0","0.1270718232044199","1.0","0.0","4.0","14.0","0.0","1.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453105403835912197","https://twitter.com/globalwetlands/status/1453105403835912197","Join Anna Armitage, Professor, Texas A&amp;M University at Galveston presenting next at #CWTC21 

👉Click here: @MarshDispatch https://t.co/RzqDiT4bjH","2021-10-26 21:05 +0000","205.0","15.0","0.07317073170731707","1.0","0.0","5.0","9.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453102886771167237","https://twitter.com/globalwetlands/status/1453102886771167237","Join Zoë Shribman, Graduate Student, Louisiana State University presenting next at #CWTC21 

👉Click here: @zshribz https://t.co/G0zYj4emoy","2021-10-26 20:55 +0000","223.0","26.0","0.11659192825112108","2.0","0.0","9.0","12.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453100370436059137","https://twitter.com/globalwetlands/status/1453100370436059137","Join Hannah Morrissette, Blue Carbon Postdoctoral Researcher, Smithsonian's National Museum of Natural History &amp; MarineGEO presenting next at #CWTC21 

👉Click here: @hkmorrissette https://t.co/v4YyLCTe9T","2021-10-26 20:45 +0000","268.0","24.0","0.08955223880597014","1.0","0.0","10.0","11.0","0.0","0.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453097853723688962","https://twitter.com/globalwetlands/status/1453097853723688962","Join Abigail Barenblitt, Data Analyst, NASA Goddard Space Flight Center presenting next at #CWTC21 

👉Click here: @abarenblitt https://t.co/SG8ueF73mM","2021-10-26 20:35 +0000","221.0","29.0","0.13122171945701358","2.0","0.0","9.0","14.0","0.0","2.0","1.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453095337523093504","https://twitter.com/globalwetlands/status/1453095337523093504","Join Rod Connolly, Director, The Global Wetlands Project presenting next at #CWTC21 

👉Click here: @ConnollyLab https://t.co/CNV11dw2eG","2021-10-26 20:25 +0000","222.0","30.0","0.13513513513513514","1.0","0.0","8.0","11.0","0.0","2.0","8.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453094454705807364","https://twitter.com/globalwetlands/status/1453094454705807364","Explore the Global Coastal Wetlands Index Web App:
https://t.co/Qs5jJ7nmZ6","2021-10-26 20:21 +0000","107.0","3.0","0.028037383177570093","1.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453094188329750529","https://twitter.com/globalwetlands/status/1453094188329750529","Read the ""Global typologies of coastal wetlands status to inform conservation and management"" paper:  https://t.co/kXM43Q4rnu","2021-10-26 20:20 +0000","121.0","6.0","0.049586776859504134","0.0","1.0","1.0","0.0","3.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453092820537929730","https://twitter.com/globalwetlands/status/1453092820537929730","Join Michael Bradley, Postdoctoral Research Fellow, James Cook University presenting next at #CWTC21

👉Click here: @japhybradley https://t.co/8R2sVaj5km","2021-10-26 20:15 +0000","216.0","19.0","0.08796296296296297","1.0","0.0","7.0","8.0","0.0","0.0","1.0","0.0","0","0","0","0","0","2","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453090304312152068","https://twitter.com/globalwetlands/status/1453090304312152068","Join Charles Cadier, PhD Candidate, Griffith University, presenting next at #CWTC21 

👉Click here: @charles_cadier https://t.co/YesLlc9aUe","2021-10-26 20:05 +0000","178.0","25.0","0.1404494382022472","1.0","0.0","5.0","15.0","0.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453089050362093569","https://twitter.com/globalwetlands/status/1453089050362093569","🔴 LIVE Session 2 #CWTC21
Welcome @SieversSci our keynote speaker presenting ""Global typologies of coastal wetland status.""

Watch the presentation on YouTube: 
https://t.co/DNYKuTS8mf

Leave Q's or comments below⬇️","2021-10-26 20:00 +0000","2574.0","191.0","0.07420357420357421","18.0","2.0","15.0","52.0","22.0","2.0","63.0","0.0","0","0","0","0","0","17","17","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1453088290664497159","https://twitter.com/globalwetlands/status/1453088290664497159","🔴LIVE
Welcome to Session Two of the Coastal Wetlands Twitter Conference #CWTC21! 

Over the next 2 hours you can follow the program here @globalwetlands or visit https://t.co/SlpTw32DsD

Say hello 👋 &amp; let us know where you are from in the comments below ⬇️ https://t.co/vBHFSvXtpz","2021-10-26 19:57 +0000","232.0","33.0","0.14224137931034483","3.0","0.0","8.0","11.0","5.0","0.0","4.0","0.0","0","0","0","0","0","58","2","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452943798367965190","https://twitter.com/globalwetlands/status/1452943798367965190","Check out our keynote speaker @KerryleeRogers_  presentation that opened session 1 of #CWTC21! 
▶️ Session 2 starts at 13.00pm 26 Oct PDT / 6.00am 
27 Oct AEST 🙂 https://t.co/FeOhQoANLY","2021-10-26 10:22 +0000","585.0","9.0","0.015384615384615385","1.0","0.0","3.0","1.0","0.0","2.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1452940567214706695","https://twitter.com/globalwetlands/status/1452940567214706695","👏Thanks for joining us for the 1st #CWTC21 session &amp; thanks to our keynote presenter @KerryleeRogers_

Presentations for session 3 start the same time tomorrow, 9.00am BST OR join session 2 at 13.00pm PDT 26 Oct / 6.00am AEST 27 Oct🙂

See the program at: https://t.co/QKsQfXKPRu","2021-10-26 10:10 +0000","1308.0","87.0","0.06651376146788991","2.0","3.0","23.0","21.0","10.0","2.0","26.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
